x_mm,y_mm,r_mm,ekin_MeV
2.89055,0.606838,0.857436,5.38914
-1.82714,-12.6969,0.858527,5.44606
1.20233,0.218154,0.858577,5.44983
0.0700391,-11.4859,0.860773,5.47867
1.41476,0.845275,0.860873,5.41474
1.92573,-0.67067,0.861268,5.44241
1.94868,-5.1174,0.861362,5.41498
1.89932,-3.06323,0.862132,5.41655
10.4438,-7.71917,0.862703,5.48477
3.03509,-3.73634,0.863066,5.44738
2.0055,-4.36641,0.864037,5.47777
2.01849,-0.349339,0.864219,5.46292
7.52578,-3.46802,0.86504,5.43171
3.0579,4.01776,0.865976,5.48915
0.578145,7.99954,0.866092,5.4421
5.8807,5.50464,0.866516,5.45008
-3.3873,6.39426,0.867132,5.4756
5.06066,1.19823,0.867346,5.46502
2.66044,-8.73366,0.870175,5.46242
3.81732,-7.05427,0.870598,5.41519
-9.3629,-0.369585,0.871026,5.41695
-12.1122,-0.967842,0.872155,5.4492
2.98779,2.91308,0.873428,5.44588
-12.5162,-3.96876,0.873564,5.44997
-7.22973,11.5689,0.873766,5.49727
0.960748,-0.0107358,0.876035,5.48248
-0.359402,2.4619,0.876091,5.44465
9.48545,8.92195,0.877005,5.45614
1.49993,1.06165,0.877179,5.44624
-6.65791,-3.47435,0.877373,5.43603
-4.1529,5.86839,0.878731,5.48606
7.24604,6.15519,0.878901,5.46773
3.14733,4.22203,0.879051,5.45653
7.28924,-1.0478,0.879627,5.45325
-4.23262,-3.37523,0.879972,5.45739
2.67566,1.11753,0.88066,5.47333
4.81329,-6.98739,0.880871,5.47368
-3.95246,-6.88392,0.881815,5.42726
-1.33144,3.46634,0.883091,5.49646
1.8149,4.98527,0.884029,5.49911
-1.11185,-4.77338,0.884068,5.47808
5.91001,1.81929,0.884242,5.45292
-4.55755,-1.05001,0.884252,5.41178
-10.0993,-0.683168,0.884512,5.46278
0.068542,-0.709033,0.885315,5.41226
-4.75434,7.88538,0.885557,5.48022
-8.98875,-3.50064,0.885906,5.4561
-1.92412,8.71477,0.886082,5.43986
6.1173,-3.55749,0.886891,5.47667
-0.135304,7.43955,0.886914,5.46523
-8.23633,2.80823,0.887092,5.45523
4.59032,-4.27077,0.887436,5.44241
-0.152652,-6.47825,0.88752,5.47043
-11.6738,-5.96034,0.887953,5.46873
-6.26807,0.949376,0.890013,5.44376
-3.80409,5.88788,0.890394,5.46158
-1.07118,-4.35886,0.89066,5.46347
-3.84076,9.72201,0.890736,5.43852
0.507297,-5.11216,0.891217,5.4394
-1.15393,-4.03245,0.8917,5.456
-10.1927,3.95067,0.892324,5.48026
-10.8682,2.62767,0.89266,5.41385
-4.61187,-5.48679,0.892752,5.43524
2.19485,-6.13527,0.892842,5.46548
2.9415,0.759978,0.89415,5.46033
-0.174292,-10.2545,0.894154,5.44967
9.50922,7.51676,0.894584,5.45741
-6.44104,-6.03189,0.894758,5.42078
9.40732,-2.43273,0.89702,5.43648
4.35454,10.5185,0.897175,5.44814
5.56314,-4.03619,0.897263,5.458
2.61019,-0.00448642,0.897535,5.49268
6.76075,2.96957,0.89828,5.46395
5.05885,9.80763,0.898393,5.46313
-5.065,8.42415,0.898507,5.45914
-8.68292,6.14551,0.899232,5.46061
-4.73153,4.4855,0.899311,5.45231
9.5602,-3.8285,0.899676,5.48798
-2.7135,-1.24371,0.899866,5.41805
9.56922,3.20318,0.899983,5.42895
-0.976891,-11.9452,0.899995,5.43958
4.31057,7.30046,0.900126,5.45479
2.2633,-4.8031,0.900302,5.50038
-8.36274,-5.3497,0.900798,5.4041
-4.19844,6.76031,0.900993,5.43776
-9.6757,4.5917,0.903376,5.46765
-8.55561,1.96439,0.904473,5.44893
-1.59251,5.94214,0.904486,5.40643
5.13279,-3.36532,0.906053,5.41984
-7.36703,2.6414,0.907322,5.42725
-4.91722,3.15763,0.90758,5.44368
-0.877398,3.82042,0.907794,5.44383
-2.00683,-0.821472,0.908596,5.4503
-11.2971,-54.3714,0.909038,5.66129
0.754591,-5.99024,0.910006,5.47235
0.269846,-0.262087,0.910309,5.49923
-5.7403,5.35602,0.910473,5.48904
3.76553,0.32062,0.910764,5.42201
8.84117,6.81633,0.91113,5.44376
9.03624,6.00375,0.911517,5.45843
-6.30815,5.47698,0.911698,5.48192
4.58866,-2.90371,0.911856,5.4698
6.98427,-6.20188,0.912003,5.50286
-4.56668,4.06847,0.912623,5.4381
6.17919,1.32628,0.9128,5.43066
-2.09191,5.01974,0.913125,5.47975
0.973954,-7.52858,0.913378,5.43914
6.73971,-9.53505,0.913931,5.47958
12.8007,-12.9417,0.91444,5.42908
-5.76942,4.60627,0.91452,5.43798
3.25231,-5.98166,0.91467,5.39166
-2.39697,-4.11858,0.914794,5.44003
-2.20302,-8.66549,0.915231,5.46408
8.17708,-6.48075,0.916084,5.49076
-7.96699,0.0636304,0.916203,5.44215
2.35745,5.58006,0.916271,5.43906
4.61111,-4.36845,0.916429,5.47554
7.61062,3.25088,0.917008,5.4808
6.50067,3.4002,0.917976,5.42135
-5.62528,-5.71576,0.918378,5.45069
-10.3349,3.56364,0.918916,5.397
9.08533,-6.50721,0.919107,5.44881
-7.49888,3.42088,0.919838,5.4589
-0.256497,-4.81224,0.919963,5.45657
4.47627,6.11144,0.92031,5.46423
-2.11931,-10.6671,0.920414,5.4122
3.90397,2.47643,0.920489,5.43282
0.199103,-8.69282,0.921825,5.42543
5.9923,6.99552,0.922497,5.4509
4.95907,8.98458,0.922823,5.44565
4.09485,2.03702,0.923071,5.41045
8.31149,-6.87714,0.923495,5.47205
2.58948,6.72424,0.925201,5.48416
6.03854,-9.26619,0.925301,5.44758
4.37202,-2.21473,0.92532,5.45212
0.6257,-0.446818,0.92652,5.46909
-8.79024,-1.31737,0.927788,5.3996
-4.51416,-3.36073,0.928122,5.47462
-4.10151,-6.53392,0.928882,5.49138
6.45024,1.16976,0.929224,5.45425
-7.11125,-2.94794,0.92924,5.43154
5.78929,-7.2701,0.929246,5.45243
-3.69729,-13.3486,0.929735,5.4377
9.95606,-0.78669,0.929935,5.45942
-1.62815,7.10021,0.930076,5.48317
-7.34257,-0.536981,0.931632,5.4664
-0.695796,11.4347,0.933004,5.41181
-3.44026,3.76009,0.933038,5.45375
-0.333772,10.1301,0.934469,5.47494
-7.16533,5.95849,0.934749,5.52429
8.17365,-9.62526,0.935362,5.41546
-4.7796,-1.76899,0.935925,5.41559
2.03739,4.09476,0.93608,5.47343
4.98584,11.4618,0.936099,5.45295
-3.59276,-5.74089,0.936709,5.45016
10.5279,-12.6157,0.936829,5.41834
-5.75102,-3.38878,0.93698,5.45916
8.68287,4.88393,0.938647,5.45973
3.37177,-4.50815,0.939382,5.43336
0.876581,-4.64779,0.940833,5.44438
1.81263,3.30891,0.940947,5.43802
6.69079,1.87551,0.941636,5.45513
-9.34475,1.48242,0.942105,5.42577
-0.249452,-5.68392,0.943566,5.47851
6.6682,14.4093,0.944248,5.4929
-11.5791,1.75421,0.944512,5.47895
-5.34987,-4.74719,0.945472,5.44141
0.727146,0.0469128,0.945589,5.46161
-8.52655,-0.688239,0.945896,5.46947
-0.340667,-1.05293,0.946998,5.4609
0.839943,-9.83333,0.947052,5.47271
-2.36753,9.75138,0.947167,5.46131
12.7455,-11.6583,0.947248,5.41578
-9.09592,1.73119,0.947328,5.46874
4.88188,-4.58412,0.948464,5.47457
-4.54733,-1.99234,0.948882,5.45648
-4.33545,2.89727,0.949689,5.46572
-7.4268,-5.5957,0.950877,5.49426
10.1439,-0.274305,0.951219,5.43068
-2.96844,8.67497,0.951777,5.48713
-1.13876,-1.82437,0.951835,5.43562
7.53092,3.79889,0.951917,5.45566
1.73789,-10.212,0.953009,5.39611
11.0338,0.0779245,0.953061,5.40637
-6.11027,1.11205,0.953128,5.47295
-10.45,12.2582,0.953208,5.4376
6.43529,-7.06884,0.953372,5.43065
7.46541,4.63512,0.954613,5.47523
7.26796,0.199006,0.955901,5.46482
-5.24819,-8.4215,0.957433,5.43432
-2.02923,7.78686,0.957538,5.42756
-6.8492,5.30945,0.957929,5.41315
2.83001,9.6881,0.960081,5.40752
-15.3661,-13.4475,0.960748,5.49188
-2.4471,-6.14625,0.960808,5.47023
-6.49837,-5.74212,0.961097,5.44127
-0.953047,-9.19127,0.961514,5.44515
-3.84426,4.87507,0.962091,5.44394
4.53614,-2.3528,0.963416,5.44568
7.5186,-5.03877,0.963479,5.45575
0.400314,-7.41346,0.963885,5.4496
1.03914,6.8114,0.964906,5.47178
-4.44762,8.66663,0.965005,5.46048
9.58563,-3.3236,0.966683,5.458
-9.98529,-2.94456,0.966708,5.39999
7.65611,1.68042,0.966711,5.41778
-10.3939,-1.83436,0.96684,5.46908
-9.27692,1.37312,0.968637,5.4449
2.4343,4.06932,0.96913,5.4702
11.2697,-2.08644,0.969245,5.46231
1.77025,2.21844,0.969419,5.44896
6.87538,8.52532,0.969671,5.48248
-3.41483,-2.12468,0.970153,5.41169
-2.01777,2.55345,0.970293,5.47238
10.6292,-1.77439,0.971279,5.45664
-4.35748,-3.6264,0.971383,5.42897
-3.26759,-1.7967,0.971621,5.47082
6.69184,5.02589,0.971886,5.4751
2.73983,-5.39223,0.9724,5.51138
-2.14449,-2.15992,0.973177,5.47393
-3.46129,-0.979591,0.973576,5.45745
-4.02293,8.663,0.974388,5.44267
-7.5809,2.19981,0.975026,5.44668
-7.03977,-6.70634,0.977307,5.4952
4.46033,-1.06254,0.978282,5.44339
4.58865,6.1588,0.978287,5.37031
1.85596,-0.101954,0.97929,5.45297
6.57532,-0.402959,0.980188,5.48104
3.8355,-2.33905,0.980636,5.44873
0.872095,10.4623,0.984213,5.4697
3.32787,-3.74448,0.984649,5.41771
-10.465,-1.75133,0.985096,5.43608
6.79892,3.40875,0.985535,5.44295
9.73414,0.807859,0.985741,5.43629
-4.65454,4.66775,0.98624,5.42368
-4.0848,6.86937,0.986395,5.46815
7.98408,7.64724,0.987468,5.45671
-2.14711,-3.40783,0.988296,5.46143
0.655899,-7.73567,0.988556,5.4413
-0.534881,9.41776,0.989301,5.46066
2.85928,-10.6219,0.990654,5.44333
2.68827,-0.878091,0.990784,5.46892
-6.94898,8.39756,0.991165,5.47746
9.00612,-6.22567,0.9912,5.43802
-8.31884,-8.1378,0.993004,5.44012
5.27609,-5.97008,0.993374,5.41718
7.40827,4.63077,0.994838,5.43182
0.647307,-3.23325,0.995887,5.38922
-1.21958,-6.0085,0.996987,5.46359
-5.99862,5.89487,0.997995,5.45374
5.38281,-5.39938,0.998211,5.48713
4.9587,-4.03977,0.998536,5.45855
5.6411,-6.2343,0.998855,5.47501
-3.95456,1.37885,0.998983,5.42137
-4.37893,-2.44467,0.999038,5.47048
-3.87367,-3.72077,0.999378,5.45123
-3.74923,-7.07619,0.999516,5.46301
-4.47971,3.56387,1.00007,5.46593
-7.56059,3.61749,1.0004,5.45962
1.68865,6.89331,1.00074,5.5
0.145601,1.54861,1.00075,5.45419
-2.06481,-3.74072,1.00117,5.43861
-6.47204,-4.74561,1.00134,5.46677
3.73195,9.31889,1.0015,5.4802
-12.3196,3.09487,1.00272,5.42021
3.10389,3.24029,1.00336,5.44497
10.4565,0.192932,1.00379,5.43137
6.67561,-3.47602,1.00384,5.44409
-2.99642,5.99612,1.00455,5.42983
-3.12065,-0.747339,1.0049,5.49371
10.1445,4.36248,1.005,5.4397
-10.2431,0.705521,1.00538,5.40813
-8.18468,-0.303483,1.00577,5.50147
-0.191457,-7.40622,1.00584,5.42833
-4.41964,13.7903,1.0064,5.44253
-2.54999,-5.12661,1.00776,5.42683
-4.68507,8.73111,1.00813,5.43441
-5.32711,-2.16661,1.00949,5.4404
-5.16346,3.51713,1.00976,5.4347
-10.7731,5.2236,1.00992,5.45689
-7.02405,8.29286,1.01014,5.40407
-3.84086,7.25817,1.01121,5.40899
3.44488,-2.88015,1.01185,5.48215
-2.66048,2.00934,1.01328,5.44391
6.42929,2.06331,1.01336,5.40943
-3.93682,2.55772,1.01369,5.4701
-5.16579,-6.89102,1.01418,5.46369
-4.60115,6.84416,1.01419,5.46822
-0.49749,-4.74412,1.01448,5.41497
-1.40205,2.97468,1.01474,5.47436
-5.98919,8.85848,1.01498,5.424
-7.66356,-1.37716,1.0169,5.45752
-3.21995,-7.45973,1.01717,5.47142
-2.26124,4.12232,1.01805,5.43402
-10.5137,-0.112621,1.01913,5.45506
-4.95696,-1.98065,1.01937,5.46691
12.531,1.01192,1.01972,5.45462
-7.27634,-1.94858,1.02024,5.42991
-4.65498,5.36396,1.02034,5.49652
0.411136,2.9133,1.02095,5.41355
1.57898,9.87437,1.02098,5.42415
-1.78261,-1.17149,1.02123,5.41387
-0.656525,-6.96903,1.02209,5.46625
-1.80001,5.27482,1.02212,5.47366
1.84359,-2.37517,1.0225,5.4433
2.48289,5.93061,1.02335,5.44608
-5.60269,-0.732385,1.0237,5.43931
7.09368,0.132576,1.02387,5.44445
-1.2113,-0.965551,1.024,5.41143
-4.45123,-2.78658,1.0246,5.46716
2.17547,7.2634,1.02477,5.45061
-5.27427,2.24566,1.02486,5.47364
1.29833,-0.18719,1.02656,5.49759
0.172242,4.23777,1.02656,5.50071
-9.67708,0.926747,1.02727,5.44114
-4.38821,-3.10472,1.02774,5.48692
0.19716,-1.32503,1.02804,5.46956
2.79867,-6.22091,1.02808,5.44956
-4.35265,0.394529,1.02834,5.45784
-0.921567,10.3799,1.02883,5.46903
7.21407,6.22979,1.03028,5.43227
-0.224679,6.93591,1.03152,5.48747
5.94925,-6.6495,1.03187,5.47846
-6.57924,-3.70755,1.0327,5.47465
-6.07401,-5.06726,1.03278,5.47491
6.67976,7.47093,1.03287,5.42
-0.531049,-11.2623,1.03295,5.4336
-7.06622,6.86328,1.03383,5.43064
8.56795,-3.29168,1.03403,5.4775
4.63862,-2.78357,1.03411,5.4808
-6.13401,0.995874,1.03411,5.44078
-3.41298,-10.5631,1.03451,5.44404
9.97926,-2.74076,1.03456,5.47685
-3.20591,2.11503,1.03629,5.47789
-1.21377,4.89334,1.03646,5.43927
-10.7799,-4.82455,1.0368,5.46492
3.49988,-3.81901,1.0371,5.46885
47.0424,7.54076,1.03722,5.61129
0.93493,-10.3193,1.03739,5.38721
-0.0871389,2.23406,1.03775,5.43105
-3.43352,6.69667,1.03775,5.43859
3.80076,9.91741,1.0379,5.44386
8.09444,-2.22515,1.03802,5.47408
0.1428,1.69073,1.03825,5.43734
6.66081,-3.62819,1.03852,5.44988
-8.57325,5.18114,1.03954,5.42445
-2.07155,5.32075,1.04088,5.47512
-5.57835,-5.44335,1.04157,5.46272
-4.09748,2.22007,1.04215,5.45185
5.83379,-1.99742,1.04235,5.46555
-3.58977,-9.35275,1.04271,5.46125
9.63077,3.75503,1.04315,5.42286
8.16311,-2.29983,1.04337,5.41831
3.94184,1.41341,1.04419,5.44111
-1.1553,7.48979,1.0443,5.41339
-0.81488,-8.49458,1.04445,5.46757
3.80302,8.7472,1.04503,5.44118
5.96235,0.299753,1.04629,5.45444
0.0751934,5.98971,1.04832,5.45287
8.49304,0.763296,1.04839,5.47045
1.26173,6.86563,1.04871,5.42243
-11.088,-0.657316,1.04947,5.45043
-0.741068,11.2128,1.04958,5.4547
4.41147,1.26466,1.04982,5.47327
-5.26814,-1.25035,1.04985,5.45243
-4.87693,1.46754,1.05042,5.42642
-9.97708,0.485473,1.05072,5.46595
-6.35895,-1.19297,1.05191,5.42289
3.01974,11.2529,1.05241,5.48418
4.84635,8.5702,1.05308,5.47108
0.809928,10.4036,1.05313,5.44304
-10.1873,5.00207,1.0543,5.45325
-3.75026,1.10573,1.05488,5.42127
-3.30678,25.106,1.05533,5.46059
-1.44497,2.39785,1.05538,5.45562
-2.4569,-3.6594,1.05553,5.46618
-1.12196,-0.590142,1.05575,5.46699
-0.97962,1.34238,1.05618,5.44981
8.59646,4.69867,1.05644,5.38484
6.69637,2.09055,1.05845,5.45322
-7.03624,5.65435,1.05878,5.44046
-6.36296,-1.2091,1.05955,5.42992
-0.0606051,-0.756269,1.05992,5.45397
-4.53769,-3.34797,1.06014,5.42465
5.07572,-6.63818,1.06037,5.46595
8.28927,5.663,1.0605,5.37999
-6.10152,6.41329,1.06107,5.4344
0.823868,-9.64969,1.06152,5.48136
2.7319,2.54463,1.06185,5.38153
5.56179,-4.1547,1.06186,5.44353
3.43984,-7.73794,1.06307,5.45174
-1.35037,0.413263,1.06335,5.4618
2.87991,3.85439,1.06388,5.45805
4.97513,-0.56636,1.06395,5.45882
-3.8429,-4.45509,1.06453,5.41914
-3.37158,4.11815,1.06471,5.44028
-0.631104,-2.8474,1.06626,5.46356
-9.81387,-28.5023,1.06629,5.47154
-4.91659,-3.64936,1.06637,5.48085
2.0887,-1.72792,1.06667,5.44363
6.75158,1.66558,1.06679,5.41301
-4.14417,-2.13951,1.0668,5.50692
7.68623,1.23391,1.06807,5.465
-8.33937,4.8025,1.06876,5.43798
0.957986,0.178035,1.06896,5.44943
9.58446,-3.15454,1.06958,5.44461
-0.795097,-6.1801,1.06979,5.4219
-0.40341,-6.9055,1.07009,5.40024
-6.05112,-3.22849,1.07111,5.46551
-2.30177,-5.01025,1.0715,5.49561
-2.55245,7.7465,1.0723,5.45809
2.21487,-2.10764,1.07301,5.4646
-3.24919,1.8325,1.07302,5.44119
-5.82011,1.69401,1.07313,5.47884
4.49575,-5.12516,1.07326,5.45598
-2.76875,4.13444,1.07365,5.47487
-2.35745,4.51403,1.07382,5.42709
2.32466,-0.00385019,1.07473,5.46042
5.17549,-5.09806,1.07474,5.44246
6.58803,0.110515,1.07515,5.48673
-1.60363,6.80054,1.07658,5.44554
6.04719,-3.18909,1.07679,5.43643
5.18168,-1.20559,1.07688,5.42149
4.40485,-5.7646,1.07738,5.48953
4.27769,9.14335,1.07745,5.47494
10.29,3.57789,1.07755,5.43703
-3.71707,-2.40185,1.07763,5.43684
-4.34048,-0.534769,1.07815,5.4461
14.8881,0.813656,1.07892,5.49515
-0.486224,3.05485,1.07897,5.47151
6.01198,10.1828,1.07903,5.45753
-3.98802,2.54911,1.08001,5.4553
0.456844,5.96801,1.08031,5.42103
-3.51064,-7.78054,1.08087,5.48727
-6.20489,4.68457,1.08144,5.41137
2.24602,-9.62983,1.08176,5.4637
-2.73031,-5.28397,1.0826,5.46066
5.33331,2.74015,1.08284,5.45732
2.51906,7.24464,1.08384,5.44572
8.04214,2.96803,1.08418,5.41839
-5.71352,9.5327,1.08446,5.48642
-7.76548,0.896238,1.08496,5.41192
-2.55703,5.35438,1.08498,5.43081
0.0314657,6.81782,1.08515,5.46694
-8.54917,3.56815,1.08574,5.42266
-3.76573,-8.96793,1.08711,5.40102
0.33684,0.749881,1.08727,5.45787
-11.91,-2.834,1.08741,5.43654
-2.37834,3.19421,1.08794,5.4972
-0.867005,-3.91098,1.08883,5.45225
-0.0335618,0.513436,1.08901,5.40628
-7.00903,2.80057,1.0898,5.47766
1.23336,-2.61602,1.09001,5.43715
9.92346,-0.24963,1.09044,5.47515
7.27188,-5.1145,1.09074,5.49455
4.35579,-0.502183,1.09131,5.43607
-6.34271,6.56806,1.09196,5.39825
3.73418,7.36226,1.09225,5.50051
2.42294,1.81036,1.09247,5.50037
6.49707,-0.82456,1.09329,5.51219
-0.284613,-0.400823,1.094,5.45891
4.59751,3.56533,1.09484,5.45628
-7.99961,0.101792,1.09528,5.44834
2.79563,2.37419,1.09562,5.4839
-1.89332,7.77657,1.09572,5.47792
6.13984,-0.997391,1.09649,5.46041
0.867716,6.05804,1.0966,5.47158
-8.72224,-4.85376,1.09941,5.49021
-10.3968,4.40479,1.09994,5.46806
5.62568,-1.28838,1.10077,5.42916
2.32743,0.441295,1.10094,5.46088
0.942599,11.8695,1.10107,5.45855
7.70109,3.43219,1.10116,5.4451
4.38294,-6.55904,1.10137,5.43737
3.63321,-10.2159,1.1024,5.45683
-0.350827,13.3994,1.10266,5.45712
-0.779518,2.4394,1.10291,5.44305
-4.52051,9.32909,1.10328,5.46327
8.20095,-1.08892,1.10336,5.43638
-4.67521,-1.41648,1.10449,5.44367
8.79378,-2.85004,1.1045,5.45596
2.82578,-2.33822,1.10499,5.44115
-10.0022,4.03899,1.10508,5.44897
-0.201293,-7.36097,1.10594,5.46354
0.0238318,-7.76421,1.10621,5.47698
-5.52752,1.29912,1.10667,5.40233
3.82076,3.57275,1.10747,5.4354
-4.96017,4.73964,1.10799,5.43389
-4.86734,0.0546535,1.10812,5.41997
-7.34237,-7.81596,1.1084,5.45887
-3.57725,1.9591,1.10842,5.42388
1.42237,-4.59311,1.10855,5.47927
-8.47074,-2.89259,1.10869,5.43653
3.90491,-8.88136,1.10881,5.43347
2.27476,11.0797,1.10889,5.47898
1.99485,-6.52046,1.10995,5.4896
0.402468,7.40168,1.10998,5.44878
-0.243341,0.64671,1.11073,5.47606
0.0839265,12.4656,1.11075,5.4477
-6.0572,3.32748,1.11083,5.43779
-6.99729,-7.37871,1.11119,5.43139
7.25827,-4.23831,1.11132,5.44597
2.65491,10.3104,1.1117,5.42083
0.276718,8.79763,1.11176,5.45107
-9.2424,5.60362,1.11196,5.45102
4.55278,-5.70965,1.11359,5.46192
4.65123,7.87154,1.11401,5.43506
-1.68232,8.58969,1.1148,5.47221
6.01612,-2.63304,1.11509,5.42667
6.59481,-3.70235,1.11586,5.4459
2.8432,-3.29581,1.11599,5.45342
2.7783,-1.16793,1.11627,5.41613
3.87009,9.50099,1.11656,5.48994
-2.07074,9.40414,1.11657,5.46849
5.00674,5.88413,1.1173,5.43921
3.99509,-3.46938,1.11747,5.42645
-4.00966,2.61841,1.11762,5.46565
-0.618246,6.03098,1.11837,5.46209
7.67571,-6.72271,1.1184,5.44058
-2.99578,1.00329,1.11851,5.45022
-0.939628,-7.31617,1.11883,5.48284
-2.73369,-0.973253,1.11906,5.44309
-8.90535,1.95043,1.11907,5.45176
7.06717,-1.07159,1.11922,5.48243
7.4229,5.37433,1.11945,5.4334
1.5524,-8.47653,1.11953,5.45313
-8.90015,6.58928,1.11964,5.3986
2.39183,4.69493,1.12005,5.46202
-0.0915356,-5.19324,1.12016,5.47495
-1.3181,-4.44548,1.12026,5.4621
-2.83835,2.44278,1.12055,5.4761
0.805139,9.07248,1.12086,5.4256
2.13698,-4.41598,1.12415,5.46875
6.3869,-4.28836,1.1242,5.42718
-1.59929,6.18782,1.1244,5.42632
8.71614,8.04825,1.12447,5.42593
-1.89504,-5.59587,1.12469,5.48058
-4.33954,1.38559,1.12539,5.4782
7.61572,-0.859938,1.12548,5.46308
2.60313,3.95132,1.12552,5.45015
-4.10494,-1.13437,1.12582,5.45113
2.36667,7.30552,1.12593,5.43099
-2.94165,-0.814686,1.12595,5.47254
9.39637,12.4297,1.12661,5.41003
4.91515,-2.17824,1.12671,5.47192
3.38617,4.55301,1.12706,5.44549
-7.21049,0.314955,1.12722,5.44383
5.01752,7.96007,1.12736,5.45253
-7.78012,-4.53508,1.12742,5.45099
0.183388,-4.20521,1.12814,5.44344
12.3066,-7.80304,1.12841,5.41094
6.96364,0.731928,1.12851,5.40964
-6.2929,-10.6058,1.12892,5.44198
1.75252,-7.08092,1.12919,5.4478
-0.636588,5.10661,1.12922,5.45235
-7.20812,5.24664,1.12935,5.4334
-0.415464,-0.613895,1.12948,5.4394
1.38862,-3.82079,1.12999,5.47582
12.5384,16.3939,1.1301,5.43266
1.98927,-2.55612,1.13019,5.44035
-10.2287,-4.61143,1.13049,5.49285
-0.0828179,-4.39067,1.13062,5.44132
-1.44073,-2.59997,1.13108,5.4623
1.14889,3.28641,1.1311,5.43375
4.05163,-3.59798,1.13221,5.46527
1.67959,8.31081,1.13343,5.47507
-2.93034,-7.8445,1.13353,5.4705
-6.25154,5.53409,1.13414,5.46636
-6.47337,-4.88877,1.13475,5.46556
-1.26999,-3.74631,1.13514,5.45788
-1.71196,7.3356,1.13539,5.44296
4.76246,-11.4939,1.1354,5.47636
5.94634,0.728036,1.13553,5.50354
-3.08676,1.19846,1.13639,5.46783
-5.03376,-0.892598,1.1366,5.45432
4.88422,5.52048,1.13717,5.47866
-2.89855,4.47248,1.13728,5.4652
3.26022,0.826784,1.13777,5.40813
0.891419,6.23497,1.13797,5.45388
5.07723,-1.66907,1.13944,5.46549
4.84257,-3.63691,1.13957,5.47438
1.25985,8.03461,1.13976,5.4612
-0.506841,-9.51869,1.14077,5.43551
-1.05508,-5.30035,1.14104,5.48719
6.01006,-5.24597,1.14115,5.48305
9.55645,5.12984,1.14164,5.4694
-2.1364,-5.41123,1.14269,5.44911
-6.30008,6.04213,1.14308,5.45133
-8.49336,-1.1664,1.14311,5.45361
12.5373,1.74402,1.14315,5.46398
-2.85801,-9.44106,1.144,5.46714
2.98322,-2.69626,1.14477,5.44983
-0.7964,-1.02359,1.14558,5.46643
2.50196,-4.71808,1.14743,5.45818
1.64633,-9.82434,1.14757,5.47304
-3.37365,-9.06453,1.14818,5.50655
-2.52156,8.62502,1.14842,5.4485
3.61043,-8.41368,1.14863,5.48324
-0.536732,-8.15686,1.14876,5.41384
1.7256,-0.928371,1.14968,5.49508
-1.11302,5.40712,1.15075,5.45209
-6.98907,4.19986,1.15092,5.45693
0.579233,5.98913,1.15167,5.45103
-0.41698,0.392096,1.15198,5.45055
1.15333,-0.456157,1.15281,5.48334
-1.90434,-4.1562,1.15317,5.46168
2.64448,3.17935,1.15337,5.46213
-6.00842,5.29552,1.15364,5.48104
0.363075,5.71766,1.15367,5.46184
-1.38036,0.939395,1.1538,5.49648
2.60587,7.83924,1.1547,5.43722
-2.10276,2.55322,1.15495,5.46619
4.26449,0.501228,1.15533,5.46007
10.5122,1.22505,1.1557,5.44593
7.11507,5.68044,1.15577,5.41142
10.1209,-2.77118,1.15591,5.4849
7.00082,20.5847,1.1574,5.46145
-0.967424,4.81521,1.15941,5.42316
0.833198,4.10245,1.1596,5.43505
5.4936,-2.76381,1.15967,5.5005
-3.34855,3.2429,1.15979,5.44929
-4.45804,7.43475,1.15982,5.43879
6.38442,-3.34019,1.16048,5.49843
-3.65656,3.63086,1.16054,5.45822
7.61767,1.70827,1.16071,5.37693
-5.73108,1.81498,1.16092,5.41014
2.94598,-12.555,1.16154,5.43226
-3.51249,-6.39344,1.16182,5.41866
3.32126,0.702396,1.16319,5.4742
-5.94319,7.86299,1.1633,5.45332
-2.78285,3.13544,1.16344,5.4701
7.57242,-9.14217,1.16416,5.43956
-4.25155,-10.6832,1.16487,5.46528
-6.4483,6.0289,1.16504,5.41998
5.26545,0.293029,1.16507,5.45929
-2.11446,1.80876,1.16509,5.43178
-3.23447,3.73888,1.16514,5.44654
-5.30403,-8.07423,1.16538,5.4596
-8.1816,-0.345889,1.16579,5.46874
11.5567,1.11805,1.16615,5.47869
-2.83295,3.97513,1.16652,5.42597
5.64311,-1.25934,1.16672,5.44654
-5.78907,-0.374929,1.16731,5.50412
4.18179,-2.45188,1.16793,5.48239
-1.82483,0.983466,1.16814,5.4698
3.19425,-6.64989,1.1682,5.43419
7.42568,13.5127,1.16869,5.42602
2.32638,4.00904,1.16883,5.44477
-7.35049,-0.709174,1.16898,5.4243
-1.84541,-2.21326,1.16907,5.46526
6.3785,-1.22236,1.16919,5.44667
-2.34577,6.89526,1.16979,5.48075
-11.1211,-5.46021,1.1699,5.44497
1.85917,-19.5202,1.17048,5.42654
-1.59667,-3.2006,1.17132,5.4511
-6.80011,4.7674,1.17267,5.45385
1.50774,10.7073,1.17389,5.41817
-5.84244,-3.79589,1.17497,5.41638
-5.207,-5.49506,1.17504,5.46755
0.343622,2.18299,1.17548,5.44865
4.62485,0.576718,1.17615,5.46585
-1.92878,-7.32172,1.17702,5.49315
6.02157,0.601508,1.17708,5.45427
0.955831,6.55551,1.17771,5.43725
3.27625,-4.79382,1.1789,5.43597
-0.765388,3.13585,1.1789,5.45447
